RA,JC,AA,PA,PPS,SPS,Label
0.024449374,0.000600736,1.319550998,2857326,0.015456232,0.007939884,1
0.018251248,0.044189853,3.42077808,37245,0.249250197,0.103846845,1
0.049088867,0.063655031,4.488859602,61152,0.185822832,0.059532896,1
0.013734739,0.000621364,1.527229217,2477793,0.021916355,0.006700753,1
0.003634149,0.010498688,0.481210865,2646,0.140642169,0.079461487,1
0.044306727,0.070175439,3.088143106,11484,0.256284643,0.090453403,1
0.009255295,0.02293578,0.776649176,2730,0.196116135,0.078057139,1
0.008315723,0.018518519,0.364649573,2064,0.026802813,0.036661779,1
0.004251068,0.008944544,0.599888237,63395,0.027277236,0.020833333,1
0.009158977,0.001828354,5.398534978,2158122,0.253357053,0.034041098,1
0.001336002,0.018867925,0.272334291,800,0.106600358,0,1
0.119020841,0.018673535,4.730871882,354240,0.077762668,0.045883147,1
0.000807308,0.009389671,0.254669515,1050,0.080977633,0,1
0,0,0,273,0,0,1
1.106827552,0.068108327,52.90145418,5693446,0.260879377,0.107056078,1
0.01754386,0.009009009,0.247337947,432,0.129099445,0.048564293,1
0.00110047,0.000225717,0.370853079,132840,0.044821073,0.008249108,1
0.004055117,0.002022927,0.421456995,332088,0.016638958,0.003560952,1
0.015137335,0.054794521,0.699301285,490,0.233549683,0.174077656,1
0.00729927,0.00729927,0.203252821,1280,0,0.028060677,1
0,0,0,9440,0,0,1
0.054792055,0.043859649,9.682544341,796346,0.208841326,0.061928071,1
0.012411057,0.009950249,1.92793334,431815,0.056668367,0.018948754,1
0.053341449,0.047445255,2.294379432,12220,0,0.075138076,1
0.014656619,0.001874665,1.078826423,271358,0.022060426,0.006063998,1
2.005264953,0.004500035,35.10480062,18830767,0.168818769,0.040175547,1
0,0,0,35300,0,0,1
0.011530791,0.011725293,1.063937168,34560,0,0.035045199,1
0.004291637,0.007490637,0.528538652,7845,0.195180015,0.04551041,1
0.576990881,0.067734887,16.18117197,405520,0.22036485,0.115433121,1
0.961123244,0.002254802,38.09808924,38220514,0.15081002,0.057116939,1
0,0,0,1444,0,0,1
0.005189499,0.013648772,1.733588514,133008,0.063306273,0.028743228,1
0.435392627,0.026396983,12.96365397,322784,0.181395365,0.167672353,1
0.004533248,0.0110957,1.032224362,63954,0.035007002,0.031735539,1
0.386694297,0.036012862,10.16277415,598878,0.215248801,0.065016922,1
0.001231527,0.002793296,0.149264863,3150,0,0.018157824,1
0.000511927,0.000577201,0.219457374,44902,0.040672592,0.009471336,1
0.242058742,0.086005831,9.533495483,138684,0.206284249,0.092065424,1
0.015537483,0.039215686,0.622618159,2808,0.222222222,0.057735027,1
3.74E-06,0.014388489,0.151175444,4100,0.110431526,0.031234752,1
0.04188575,0.041401274,2.152587895,16020,0.129483099,0.030618622,1
0.00545857,0.009646302,0.422771949,1848,0.223606798,0.048280455,1
0,0,0,1545,0,0,1
0.00310559,0.005208333,0.173173621,6862,0.04045567,0.012372107,1
0,0,0,2655,0,0,1
3.73E-05,0.009950249,0.181765885,10062,0.034942828,0.019938287,1
0.036187517,0.084142395,3.617532274,24976,0.17574991,0.158004196,1
0,0,0,4458,0,0,1
0,0,0,97,0,0,1
0.051192906,0.062295082,3.115789521,7475,0.391940074,0.165434038,1
0.000127708,5.64E-05,0.203474765,141760,0.047192918,0.005313139,1
0.138277206,0.049132948,3.390207146,8762,0.189663171,0.080064077,1
0.013761981,0.021052632,0.375725465,1650,0.118262479,0.02665009,1
0.00771712,0.004192872,0.339799156,2838,0.032862039,0.018972907,1
0.030495395,0.052631579,0.46065047,384,0.121267813,0.069337525,1
0.000720461,0.000357654,0.138205174,8382,0.041996053,0.010946135,1
0.013307825,0.003632193,12.06403649,4109339,0.418659536,0.056238368,1
0.011096044,0.009009009,0.923388438,26460,0.050872308,0.014934525,1
0,0,0,50,0,0,1
0,0,0,288,0,0,1
0,0,0,8554,0,0,1
0.201008048,0.052364865,18.02470859,661380,0.165586336,0.00336878,1
0.345786517,0.004533092,1.749496353,306867,0.016064387,0.003450122,1
0.250278296,0.028508772,3.21518021,11100,0.148162426,0.095378378,1
0.015779225,0.057803468,1.418472282,4340,0.347182537,0.108739709,1
0.017612305,0.043196544,2.717231392,19710,0.149250462,0.083618234,1
0.009066013,0.008759124,1.644659306,110245,0.011111797,0.026295311,1
0.3598659,0.004155125,1.356532686,5736,0.113227703,0,1
0.000501253,0.002347418,0.131606666,2526,0.105409255,0,1
2.64E-05,0.001514387,0.254116858,23664,0.098692754,0.013027726,1
0.001495267,0.000872573,2.745155221,1443240,0.105998907,0.021655841,1
0.028226901,0.01511335,0.984548348,22512,0.067229265,0.016273614,1
0,0,0,4094,0,0,1
0.055996461,0.039617486,7.675427323,545265,0.125223487,0.018846551,1
0.000199692,0.003056546,0.556602407,44758,0.063432603,0.019417705,1
0.017056846,0.010223642,2.08755704,184658,0.045014914,0.023538862,1
0.000460027,0.006451613,0.203918765,22220,0.04975186,0.013417079,1
0.005594288,0.036437247,1.208333272,9984,0.163663418,0.051948227,1
0.030266854,0.020671835,1.386409201,3850,0.250489716,0.017817416,1
7.45E-05,0.015936255,0.352115291,12350,0.149591518,0.027210954,1
0.000250349,0.000108523,0.756041618,1031954,0.059886324,0.007878535,1
0,0,0,1785,0,0,1
0,0,0,690,0,0,1
0.012802794,0.013157895,0.591810338,19995,0.119736868,0.028287807,1
0.000280378,0.0025878,0.648933779,77807,0.079699982,0.025184419,1
0.000637349,0.000672495,0.135902918,7415,0.084515425,0.011628693,1
0,0,0,204,0,0,1
0,0,0,43,0,0,1
0,0,0,494,0,0,1
2.49E-05,0.000261849,0.094345576,7636,0.090535746,0,1
0,0,0,840,0,0,1
0,0,0,312,0,0,1
8.52E-05,0.000350201,0.198154402,17130,0.050882185,0.015294382,1
0.572098677,0.186602871,8.430516735,14476,0.417312425,0.255550626,1
0,0,0,40,0,0,1
0.000733267,0.024793388,0.357469246,819,0.21821789,0.106198849,1
0.000687597,0.021978022,0.800409375,33371,0.060446689,0.038849939,1
0.235450271,0.025795357,4.607983683,200182,0.166130636,0.085346356,1
0,0,0,2481,0,0,1
0,0,0,334,0,0,1
0,0,0,260,0,0,1
0.005756792,0.021912351,1.346112984,50042,0.051130999,0.037612196,1
0,0,0,785,0,0,1
0.056221359,0.083333333,2.70907545,8670,0.402373908,0.135405342,1
0.000266667,0.007936508,0.121513901,1680,0,0.024397502,1
8.84E-05,0.004726536,0.610591446,128432,0.05363989,0.019638454,1
0.480260659,0.070866142,7.556098864,52080,0.281800931,0.172787071,1
0.001118568,0.003144654,0.14715175,3388,0.033296358,0.018663084,1
0.008464477,0.028169014,0.365500885,462,0.072739297,0.097590007,1
0.012130894,0.015286624,2.944962171,573705,0.035868506,0.026661054,1
4.35E-05,0.022222222,0.183956651,2035,0.116247639,0.044743737,1
0.589076669,0.072358462,36.20869148,1769880,0.206941555,0.182953477,1
0.884874145,0.034504005,11.98213543,277698,0.176768524,0.046976386,1
0.009224758,0.011060835,5.024146097,392200,0.316666667,0.06392844,1
0.003693611,0.090909091,0.555123747,407,0.288675135,0.182574186,1
0,0,0,1442,0,0,1
0.000781324,0.013788099,1.814704396,385182,0.071857576,0.027846112,1
0.001144365,0.00154355,0.667296378,304232,0.039932615,0.007459105,1
0.004098361,0.004784689,0.181911842,1616,0.032826608,0,1
0.001556326,0.007374631,0.541232287,25720,0.100402416,0.031547154,1
0.015189717,0.007658643,1.042328763,19778,0.097256102,0.043569871,1
0.001030215,0.003663004,0.264160146,22635,0.020286021,0.00670703,1
0.003540942,0.026352288,2.047413396,128436,0.103871126,0.054199065,1
0,0,0,538,0,0,1
0,0,0,1520,0,0,1
0.008289841,0.016605166,1.185969807,35298,0.055048188,0.054861899,1
0,0,0,18,0,0,1
0.032939468,0.077399381,3.544881497,15876,0.202232016,0.03928371,1
0.286586645,0.066433566,6.930897634,93021,0.18918763,0.099110769,1
0,0,0,6,0,0,1
0,0,0,20,0,0,1
0.001153403,0.001785714,0.147818808,2228,0.055555556,0.021947564,1
0.001152863,0.014102032,3.172359122,230006,0.203801187,0.068852878,1
0.193478624,0.082337317,10.05282276,161500,0.126427908,0.106906242,1
0.007915212,0.00811359,0.529522638,19522,0.064659265,0.022376847,1
0,0,0,960,0,0,1
0.016354463,0.022624434,0.854829201,1533,0.134303827,0.151185789,1
0.019413058,0.004265997,2.327635698,79640,0.068397311,0,1
4.679838309,0.003788907,73.14785801,111390000,0.094686147,0.030111654,1
0.0503153,0.085858586,2.72509936,6726,0.405553553,0.21404401,1
0,0,0,813,0,0,1
0.000704578,0.010023866,1.976861587,209248,0.130007858,0.046172696,1
0.112158849,0.026004728,2.117008701,32448,0.030323922,0.038080849,1
0.000412031,0.00304878,0.128297055,2254,0,0.02146694,1
0.00393876,0.002894356,0.79268551,99470,0.059254383,0.012884269,1
0,0,0,85,0,0,1
0.002427184,0.005050505,0.166084724,394,0,0.052128604,1
0.328188948,0.037660256,21.11734546,799406,0.158003253,0.063855086,1
0,0,0,63,0,0,1
0.024402759,0.037537538,3.347644281,53578,0.195893245,0.014940913,1
0.00031884,0.00063012,0.220459582,116143,0.02861819,0.005869521,1
0,0,0,532,0,0,1
0.003274102,0.014285714,0.433584491,11286,0.013386989,0,1
0.012521267,0.029166667,1.080971344,15180,0.099840383,0.041876576,1
0,0,0,538,0,0,1
0.285190112,0.011210762,1.408198741,17178,0.057166195,0.040927275,1
0.005243352,0.030729834,2.660823078,95184,0.230978289,0.068535289,1
0,0,0,6390,0,0,1
0.038354371,0.054945055,0.892589212,1820,0.262071209,0.121626064,1
0.000405022,0.012345679,0.128015264,456,0.0531494,0,1
0,0,0,3315,0,0,1
0.004589918,0.017414018,3.866578521,384302,0.220426663,0.059740394,1
0.017069376,0.022412268,8.416166207,1256016,0.207170722,0.066148067,1
0.002816901,0.014925373,0.170296311,795,0,0.036155076,1
0.003289474,0.000682594,0.174916067,14560,0,0.011772856,1
0,0,0,168,0,0,1
0.063124278,0.03196347,3.198419502,83592,0.084411278,0.034254513,1
0.063177632,0.043079743,6.516948002,210192,0.112309236,0.049048689,1
2.00E-05,0.006818182,0.246200821,22330,0.037904902,0.007506289,1
1.31E-06,0.000489956,0.073830359,10185,0.032108065,0,1
0.002754821,0.001730104,0.16965247,14378,0.020227835,0.00838532,1
0.000651053,0.015,0.341730103,9702,0.088273483,0.030578831,1
2.69E-06,0.000337724,0.077968063,5920,0,0.014069165,1
0,0,0,90,0,0,1
0,0,0,74147,0,0,1
0.005722199,0.031578947,0.776141439,7300,0.041380294,0.05972731,1
0.002298851,0.010309278,0.164599678,552,0,0,1
0.035430776,0.028776978,2.002974499,9338,0.165348244,0.042861517,1
0.021097498,0.046242775,1.283699884,5328,0.207950098,0.084895272,1
0.005961562,0.04379562,2.010541319,18950,0.203200203,0.0594803,1
0,0,0,4128,0,0,1
0.000897365,0.001558143,1.831349881,1030880,0.095152892,0.016764194,1
0.659583545,0.020103389,7.378193488,187919,0.116818838,0.034883721,1
0.000882045,0.003527337,0.256349747,60918,0.021718612,0.008179703,1
0.838845043,0.163755459,15.85764775,58140,0.307728727,0.140784573,1
0.182017874,0.147540984,2.225657667,1056,0.533333333,0.34503278,1
0.000276472,0.000853242,0.122049451,8162,0.032897585,0.0115171,1
0.008467077,0.092307692,0.873911305,1104,0.136930639,0.157485197,1
0.000949085,0.002527806,0.504781737,23652,0.03660279,0.024098135,1
0.001619449,0.001040827,2.990860285,1399096,0.197725153,0.026210446,1
0.000896843,0.003261883,1.398885925,217005,0.093246344,0.030110034,1
0.37940065,7.24E-05,2.369557848,6487222,0.008546072,0.005095893,1
0,0,0,7830,0,0,1
0.002539935,0.016317016,0.863667915,46683,0.056575009,0.028653413,1
0.03632492,0.02919708,3.368377822,178529,0.078573408,0.055967032,1
0,0,0,5,0,0,1
0.372546759,0.069623517,21.23750142,950760,0.234907719,0.12599656,1
0,0,0,19,0,0,1
0,0,0,78,0,0,1
0.000511341,0.012359551,1.038106443,105294,0.110824161,0.033921547,1
1.68E-05,0.000521376,0.090937741,11478,0,0.009363394,1
0,0,0,77,0,0,1
0.000784149,0.009408602,0.689386795,55444,0.080160482,0.025558076,1
0.00740454,0.062992126,1.098579097,4446,0.14273582,0.053099424,1
0.828934489,0.078169685,16.1877586,308870,0.09416797,0.10716133,1
0.009396427,0.037037037,1.05774528,12183,0.120264874,0.056528359,1
0.006430581,0.003921569,0.471203747,5327,0.179284291,0.041348838,1
0,0,0,29220,0,0,1
0.00712361,0.005417957,0.96383467,223380,0.016010891,0.013051654,1
0,0,0,220,0,0,1
0.004407096,0.002247191,0.453541021,147257,0.0248452,0.008060847,1
0.03353614,0.021621622,3.936513607,64872,0.12359698,0.09555388,1
0.003012048,0.014285714,0.172261283,798,0.064820372,0.037796447,1
0,0,0,4,0,0,1
0.200080928,0.086098655,14.74663083,365760,0.179958724,0.053061655,1
0,0,0,19,0,0,1
0,0,0,229,0,0,1
0,0,0,2790,0,0,1
0.044455385,0.016260163,1.646876358,28224,0.05143445,0.038575837,1
0.002967359,0.004219409,0.171818858,4161,0.066226618,0.015573755,1
0,0,0,144,0,0,1
0.335284977,0.369565217,4.21515798,992,0.662266179,0.642364055,1
0.011698568,0.028368794,2.054497553,83259,0.06392844,0.052230895,1
0.000530451,0.007256894,0.501486021,35728,0.038984059,0.026662211,1
0,0,0,1024,0,0,1
0.010743252,0.012527634,1.869562429,220968,0.122312149,0.03012697,1
0.000120771,0.007017544,0.184541328,1410,0.186500962,0,1
0,0,0,74,0,0,1
0.006232805,0.001160093,0.476468073,109478,0,0.006159359,1
0,0,0,237,0,0,1
0.091339057,0.038681948,4.04017818,130146,0.110840025,0.060286195,1
0.39351437,0.03866171,8.047845304,414732,0.156233313,0.062067645,1
0.036463264,0.009836066,1.505955937,74315,0.024618298,0.01855674,1
0.002004008,0.007575758,0.160963046,1872,0.05,0.023414645,1
0.079609032,0.026119403,1.429056035,3156,0.115193919,0.139121669,1
0.000262421,0.047619048,0.297296139,560,0.3,0.132842233,1
0.000851904,0.007686586,2.819022147,695415,0.15365438,0.034865567,1
0,0,0,195,0,0,1
0.01486752,0.024444444,1.543620864,37128,0.067460724,0.030968213,1
0.154268471,0.068062827,10.10495529,215579,0.148992387,0.017787794,1
0.037881957,0.025331725,2.947537334,108801,0.172790879,0.046043474,1
0.105007546,0.087855297,9.740444881,94297,0.336543223,0.157451419,1
0.411967244,0.063736264,24.68165156,2097900,0.256290835,0.128333234,1
0.156939866,0.04743083,2.319091655,16854,0.036885556,0.038095238,1
0,0,0,24,0,0,1
0.011702944,0.005451242,1.309988483,189051,0,0.016603068,1
0.687083512,0.000713706,9.65041349,21362700,0.158905872,0.043024296,1
0,0,0,7353,0,0,1
2.460230149,0.75,12.37737389,1482,0.696310624,0.336787657,1
0,0,0,8742,0,0,1
0.005544823,0.017241379,0.440288643,3410,0.050251891,0.035049982,1
0.004034356,0.017123288,0.654030423,2030,0.120736322,0.053452248,1
0,0,0,4693,0,0,1
0.127208321,0.09478673,3.676596118,12690,0.216506351,0.181443685,1
0.000791139,0.010752688,0.140016085,688,0.053916387,0,1
0.009863894,0.002324861,9.385295169,4564712,0.269735681,0.041221014,1
0.004354115,0.010486455,7.018467352,1639785,0.222664642,0.054020866,1
0.003759398,0.003663004,0.17909925,16465,0.020788269,0.007878902,1
0,0,0,475,0,0,1
0,0,0,2,0,0,1
0,0,0,8034,0,0,1
0.004005816,0.009990485,2.154362074,295950,0.098180162,0.033895961,1
0,0,0,96,0,0,1
0.050893588,0.097560976,3.634552614,16929,0.265274142,0.07792865,1
0.063652265,0.063218391,4.812537261,76994,0.191333285,0.119518131,1
0.000503793,0.00122499,0.335234848,70267,0.039196435,0.011350209,1
0.003176249,0.010330579,0.616285062,36828,0.032897585,0.015980069,1
0.3147925,0.060150376,2.072708906,4320,0.236939551,0.088561489,1
0.001768809,0.02994012,0.582535976,1620,0.191741247,0.060302269,1
0.008055778,0.006944444,0.437207061,19584,0.044136741,0.01040313,1
0.013914705,0.007192254,3.222979931,298788,0.122743938,0.042509579,1
0.010380045,0.001407763,5.431831223,4202935,0.163649149,0.023902578,1
0,0,0,6800,0,0,1
0.037299606,0.11627907,0.958495863,455,0.43643578,0.302613766,1
0.030775832,0.017182131,2.287862744,167552,0.011785113,0.034719045,1
0.002595219,0.004929242,5.910167984,2230519,0.185363903,0.040861908,1
0.001199876,0.015970516,1.316135922,98890,0.073579487,0.010620284,1
0.282146875,0.027610009,10.00323948,621032,0.185239643,0.09045945,1
0.004723684,0.014173228,1.085356428,23028,0.083598944,0.033070277,1
0.017671749,0.016359918,1.289702279,61410,0,0.032495366,1
0.080690234,0.057522124,14.91400091,947394,0.184575747,0.038326679,1
1.450321167,0.020242915,7.464712004,94400,0.096757414,0.048649838,1
0,0,0,272,0,0,1
0.031818584,0.02946593,4.261814232,226632,0.115872444,0.048113903,1
0.002544529,0.01010101,0.167397367,475,0.124034735,0.047673129,1
0,0,0,1023,0,0,1
0.000226948,0.000643382,0.656274386,260712,0.065218649,0.011759011,1
0,0,0,244,0,0,1
0.047065132,0.012793177,2.926487177,60764,0.051056896,0.06382112,1
0,0,0,754,0,0,1
0,0,0,4774,0,0,1
0,0,0,3975,0,0,1
0,0,0,11796,0,0,1
0.005116693,0.007102273,1.221117978,156937,0.029399052,0.006657574,1
0.000411964,0.005512679,0.509936503,50327,0.042106103,0.018043114,1
0.002187801,0.00163559,0.64090748,78936,0.01892772,0,1
0,0,0,167,0,0,1
0.068097572,0.014072848,2.97161776,78676,0.083117163,0.043645241,1
0.006858309,0.01369863,0.346888619,576,0.129099445,0.083624201,1
0,0,0,1863,0,0,1
0.013565162,0.025787966,1.341985667,11592,0.100222966,0.030178582,1
0,0,0,4020,0,0,1
0,0,0,297,0,0,1
0.004368661,0.004338395,0.286164071,49432,0.022798038,0,1
0.004032258,0.004255319,0.181375338,9300,0,0.010425721,1
0.003860345,0.010826772,2.380295402,119640,0.186151224,0.060773903,1
0.001531832,0.009569378,0.255705307,4158,0.082060994,0.015847084,1
0.00019459,0.006134969,0.117032791,324,0.071428571,0,1
5.58E-05,0.018957346,0.355892605,8364,0.088561489,0.033004918,1
0.075147399,0.06442577,3.692293805,33699,0.152181119,0,1
0.002432717,0.096774194,0.417103512,253,0.227921153,0.067419986,1
0,0,0,1488,0,0,1
0.00512676,0.013605442,0.518081096,20352,0.076193932,0.021139345,1
0.001130011,0.009942639,2.435369284,321664,0.179928043,0.04072385,1
0.196456179,0.008589835,2.737209445,38668,0.074000705,0.03171297,1
0,0,0,9130,0,0,1
0,0,0,1735,0,0,1
0,0,0,954,0,0,1
0.004310755,0.019138756,1.765421226,170027,0.092377551,0.029577472,1
0.006983175,0.027681661,2.002952976,47000,0.128482308,0.057645692,1
0.008130081,0.004854369,0.207805837,410,0.064282435,0,1
0.016553982,0.04109589,0.536727537,1044,0.133630621,0.113227703,1
0.054853129,0.125,0.732783778,110,0.507092553,0.307793506,1
0.028494204,0.020792079,2.836191293,80410,0.156437873,0.055191463,1
0.003625555,0.024096386,0.563513398,4921,0.080338132,0,1
0,0,0,4,0,0,1
0,0,0,486,0,0,1
4.648544097,0.059099437,52.77049309,5029920,0.325005623,0.095189685,1
0.097894115,0.069958848,3.051946368,11716,0.257753335,0.082026478,1
0,0,0,36,0,0,1
0.011992279,0.016027198,3.910503219,519552,0.077359122,0.034388331,1
0,0,0,1325,0,0,1
0.421968121,0.082082695,38.26709417,2224660,0.213860398,0.047853601,1
0,0,0,132,0,0,1
0,0,0,16,0,0,1
0,0,0,241,0,0,1
0.009832986,0.034934498,1.102552089,3942,0.309993703,0.096673649,1
0.001211072,0.001795332,0.381495887,13328,0.08087458,0,1
0,0,0,9180,0,0,1
0.005607713,0.010751344,8.396593302,2026934,0.350554959,0.059726308,1
0,0,0,4930,0,0,1
0.001584231,0.024316109,0.894250456,12390,0.169561561,0.064434763,1
0.015378536,0.022482291,8.461136334,312631,0.647837643,0.119977124,1
0.005958082,0.029032258,1.144593199,24840,0.084016805,0.023769134,1
0,0,0,246,0,0,1
0.118856698,0.06029106,5.074043239,61425,0.098652725,0.063752383,1
0.030612677,0.005617978,0.680424807,11883,0.067115606,0.032555851,1
3.282077003,0.00063378,50.95878229,216661303,0.092396763,0.038890436,1
0,0,0,318,0,0,1
0.007117321,0.0025,0.330693964,2397,0.089087081,0.021383343,1
0.004102374,0.032258065,1.53474789,26880,0.184587596,0.080009469,1
0,0,0,384,0,0,1
0.009563646,0.006644518,0.633005403,23688,0.107443062,0.019649437,1
0,0,0,147,0,0,1
0,0,0,28,0,0,1
0.000504032,0.011494253,0.1317025,492,0,0.045360921,1
0.001567398,0.002564103,0.154838591,778,0.101015254,0.036810509,1
0,0,0,1566,0,0,1
0.173007026,0.104018913,13.5299118,182368,0.255945348,0.120899135,1
0.007682957,0.0243309,2.397286539,22005,0.268172662,0.128742323,1
0.00157117,0.007968127,0.228706567,3120,0.067267279,0.019466161,1
0.017857143,0.003787879,0.248425498,526,0.056433265,0.056796183,1
1.31E-06,0.004504505,0.073830359,12090,0.029934217,0,1
0.050930672,0.02417962,2.343728603,9792,0.143414322,0.126898676,1
0.053298847,0.005416667,2.097109581,393712,0.023363466,0,1
0.006820143,0.014814815,0.347411187,532,0.125,0,1
0,0,0,252,0,0,1
0.007847616,0.016491754,1.385676642,21896,0.217803421,0.067843792,1
0.000504284,0.00061627,0.315395964,43758,0.101015254,0.014351767,1
0.084183787,0.044692737,7.167572846,311121,0.105356842,0.038454823,1
0.003401361,0.011494253,0.17594545,172,0.127000127,0,1
0.205442138,0.020212228,5.662606659,222534,0.132504524,0.019679854,1
0,0,0,339,0,0,1
0.001227446,0.018134715,0.789663555,28910,0.0531494,0.036822985,1
0.01369863,0.052631579,0.233075272,100,0.105409255,0,1
0.048743461,0.019578313,3.887697937,178488,0,0.049356544,1
0,0,0,260,0,0,1
0,0,0,223,0,0,1
0.179363053,0.074468085,4.271417161,7700,0.232379001,0.245288945,1
0,0,0,429,0,0,1
0.004084018,0.000755287,0.432964308,15884,0.089482498,0.023818527,1
0.035818673,0.073529412,2.919031117,20091,0.240536604,0.054430637,1
0.022058824,0.0625,0.431164997,208,0.316227766,0.141421356,1
0.141871688,0.036619718,3.931872987,134895,0.137261499,0.077356331,1
0,0,0,685,0,0,1
0.003953148,0.007372654,4.356908221,959072,0.188565271,0.035018587,1
0.001431871,0.019047619,0.497408375,4224,0.097823198,0.065025609,1
0.004155064,0.004629066,7.367463191,1802240,0.291829199,0.054466996,1
0.003444857,0.007125891,0.427106266,38055,0.022363475,0.015956995,1
3.104769135,0.018189167,16.22596522,303784,0.063887656,0.015058465,1
0.005481965,0.011987382,2.035826146,199648,0.112379257,0.040492095,1
0.024285438,0.014373717,1.061222599,56109,0.073402527,0.004587349,1
3.25E-05,0.002902758,0.180733589,4788,0.101929438,0.029117295,1
0.000341447,0.002597403,0.199046908,128260,0.022327214,0.005725702,1
0.095492785,0.116071429,2.424515338,2346,0.486853826,0.218582498,1
0.005000757,0.029239766,0.715817892,2703,0.171498585,0.058255173,1
0,0,0,52,0,0,1
4.13E-05,0.007246377,0.099058777,3708,0.021821789,0.018781206,1
0.002105263,0.005494505,0.162250353,1062,0.063757671,0,1
0,0,0,1350,0,0,1
0,0,0,305286,0,0,1
0.000549659,0.002076125,0.308362694,56320,0.025819889,0.012796697,1
0.001074983,0.0027894,0.779704784,85380,0.161295568,0.027383454,1
0.328492212,0.098751419,12.95690579,234135,0.21188339,0.092279889,1
0,0,0,5040,0,0,1
0.001811206,0.068181818,0.39319217,246,0.240192231,0.255376959,1
0.000425889,0.003490401,0.2290763,6204,0.060302269,0.012962985,1
0.004016064,0.003095975,0.181243052,963,0,0.036226178,1
0,0,0,66,0,0,1
0.033856628,0.00732742,2.781954527,64675,0.165434038,0.071332596,1
0,0,0,22,0,0,1
2.51E-05,0.005524862,0.328672918,102912,0.031580697,0.012480514,1
0.007845179,0.006779661,0.337713189,2312,0.047781848,0,1
0.000957854,0.008849558,0.143868026,2408,0.050507627,0.020498002,1
0.003355705,0.003663004,0.175528101,13585,0,0.008646431,1
0.472879717,0.021276596,2.947244368,15575,0,0,1
0.003823241,0.013071895,0.318774086,750,0.063372425,0.05488213,1
0.2280594,0.011481976,7.475929082,443707,0.064678908,0.009552445,1
0.086163772,0.001323189,1.497134508,489704,0.019120307,0.007134732,1
0.002967359,0.003205128,0.171818858,622,0.052704628,0.056077215,1
0,0,0,959,0,0,1
0,0,0,198,0,0,1
0.001841432,0.007313196,2.199971038,247040,0.133242723,0.04633482,1
0.001094952,0.004332414,1.101704272,266069,0.092166877,0.021351577,1
0,0,0,270,0,0,1
0.006110226,0.012345679,0.476279318,2808,0.169841555,0,1
0.010345662,0.011797753,2.632966026,44400,0.366679399,0.090399353,1
0.002830453,0.010279001,0.873436817,45975,0.158518785,0.023376229,1
0.010011704,0.012146643,6.230865405,307020,0.557370402,0.086791472,1
0,0,0,4362,0,0,1
0,0,0,495,0,0,1
0.000328526,0.007220217,0.210652979,18998,0.02875392,0.007323698,1
0.000606727,0.015384615,0.23184073,875,0.112687234,0.038180177,1
0.017616344,0.033057851,1.14603856,15264,0.099380799,0.047483574,1
0.002898551,0.016129032,0.171129015,180,0.103695169,0,1
0,0,0,2922,0,0,1
0.001094045,0.004531722,0.343705554,3300,0.154919334,0.017817416,1
0,0,0,252,0,0,1
0.001492537,0.003787879,0.153674093,786,0.097590007,0,1
0.000949668,0.012987013,0.143690579,296,0,0.059339083,1
0,0,0,2310,0,0,1
0.055665831,0.099616858,4.011440769,20286,0.135515383,0.13323701,1
0.018075762,0.018607443,3.834189862,693220,0.028035082,0.017172108,1
0.000654684,0.010989011,0.337157748,14555,0.061977651,0,1
0.176398145,0.068445476,9.071289977,104804,0.189401585,0.112870556,1
0.091184342,0.021077283,1.87055069,5088,0.234419517,0.224439601,1
0.491464594,0.078492936,8.562402603,91260,0.292629883,0.082156804,1
0.629081633,0.1,2.105369985,200,0.182574186,0,1
0.052836499,0.016585366,2.723684638,44865,0,0.074362289,1
0.032504943,0.012219959,0.997034164,36630,0.043812477,0.027537867,1
0,0,0,95,0,0,1
0,0,0,28,0,0,1
3.12E-05,0.002503129,0.180677609,155144,0.02457737,0.005077647,1
0,0,0,16,0,0,1
0,0,0,34555,0,0,1
0,0,0,92,0,0,1
0.003358843,0.023195876,0.976032109,11680,0.155902391,0.085780446,1
0.024027374,0.016839378,2.018604049,16786,0.205445351,0.073474896,1
0,0,0,2,0,0,1
0.256225288,0.207407407,5.77791462,6586,0.338591165,0.313391585,1
0.018413867,0.0125,2.204365789,132608,0.025515518,0.027650063,1
3.84E-05,0.00617284,0.098341417,1092,0.089087081,0.031280562,1
0.015450828,0.025316456,1.158677006,24480,0.077849894,0.05189993,1
0,0,0,14336,0,0,1
0.028775813,0.097560976,0.791235347,396,0.261116484,0.158113883,1
0.091975636,0.046594982,7.699966079,299440,0.086141104,0.087501709,1
0,0,0,342,0,0,1
0.008427814,0.01048218,0.705165252,54945,0.038683924,0.025806989,1
0.011397223,0.030927835,0.527822386,475,0.279751442,0.138379681,1
0.00112967,0.029459902,3.355388907,354432,0.166674226,0.060540551,1
0.220281852,0.060983199,15.1644701,717826,0.164866198,0.098537156,1
0,0,0,1353,0,0,1
0.002384957,0.006793478,1.571987352,102272,0.261513016,0.047001625,1
0.002159961,0.010509297,1.394520551,30625,0.211308218,0.074316054,1
0.000985469,0.000525302,0.35153015,764049,0.014517168,0.004521694,1
0.002002762,0.028846154,0.713956093,3528,0.206284249,0.037622177,1
0.262304565,0.073878628,5.307316234,36010,0.215997915,0,1
0.03335242,0.064102564,0.983509497,852,0.331133089,0.108253175,1
0,0,0,115,0,0,1
0.023162064,0.107142857,1.030374685,561,0.335935507,0.275240941,1
