RA,JC,AA,PA,PPS,SPS,Label
0.176517368,0.181102362,4.560964995,5264,0.400110849,0.193743792,1
1.375927656,0.002251388,17.6958569,13819564,0.0893107,0.026733211,1
0,0,0,1181,0,0,1
0.030435664,0.041666667,3.087068104,43225,0.156073618,0.04873416,1
0.048373474,0.009605123,1.518776717,33633,0.055463194,0.039374962,1
0.094718013,0.038461538,3.503742115,38675,0.187766904,0.091839795,1
0.01010101,0.008,0.21762218,248,0.129099445,0.065653216,1
0,0,0,2176,0,0,1
0.003831418,0.003816794,0.179710007,780,0.059234888,0,1
0,0,0,133,0,0,1
0.006579855,0.006465517,0.487136831,4570,0.160356745,0.029748206,1
0.206020414,0.032786885,3.163696778,42188,0.115182457,0.075718152,1
0.036088299,0.016732283,2.554442383,220762,0.018217233,0.023971287,1
0.568256475,0.043583535,10.24631215,359640,0.157717753,0.085048651,1
0.002370746,0.003927169,1.203990137,159732,0.172377105,0.027558106,1
1.14E-05,0.001285347,0.087876729,74148,0,0.006657353,1
0,0,0,580,0,0,1
4.00E-06,0.00330033,0.151798422,11191,0.088302157,0.009509588,1
1.31E-06,0.006024096,0.073830359,652,0.11785113,0.040689423,1
0.11293491,0.035161744,4.40620628,53055,0.179945786,0.068672615,1
0.628533758,0.02676399,5.111860088,139275,0.164052957,0.047015245,1
0.000340136,0.002053388,0.125216549,23436,0,0,1
0.003255379,0.003575685,0.435451149,177097,0,0.007163905,1
0.0064993,0.004376368,0.622293117,9977,0.058160673,0.024101634,1
0.003418721,0.012269939,0.308547487,800,0.216930458,0.036037499,1
2.58E-05,0.001996008,0.094637238,57525,0.012705137,0,1
0.086698848,0.12972973,4.063124902,4914,0.470433553,0.282627645,1
0.236274942,0.015060241,2.876524968,27524,0.132453236,0.047619048,1
0,0,0,1008,0,0,1
0.070463346,0.046121593,3.341014434,60088,0.122484057,0.073654292,1
1.325640641,0.07421875,6.576476687,8194,0.149071198,0.085749293,1
0.007406369,0.04040404,0.569452714,2232,0.162459108,0.085260911,1
0.664740936,0.0546875,36.28412654,5424194,0.160775322,0.063224628,1
0.000501505,0.000341297,0.13161535,58220,0,0,1
0.028861471,0.06006006,2.949453817,9396,0.293357324,0.077615053,1
0.058656519,0.037790698,2.170014247,28440,0.086548464,0.039198735,1
0.001043285,0.013355593,0.867304527,91806,0.056140696,0.02656913,1
0.005786356,0.008982036,0.855070026,11808,0.066057826,0.017407766,1
0.004546456,0.01986755,0.431842516,5088,0.102062073,0.028444006,1
0.085553205,0.121110177,18.41806016,430180,0.356148101,0.032592914,1
1.586721788,0.115384615,22.71255525,273780,0.251272673,0.090070622,1
0.000431129,0.003303055,0.385350553,33236,0.105851225,0.022005942,1
0.018839144,0.014376997,1.396955898,61800,0.064144751,0.038721767,1
0.075622133,0.016351119,2.948346288,79848,0.084331229,0.028798599,1
0.016801823,0.006654567,1.588222324,690624,0.014341432,0.014513486,1
0.002234517,0.025380711,0.629363043,4117,0.160872363,0.034050261,1
0.005787269,0.017530488,2.516187288,134750,0.142655933,0.061038154,1
0.002131356,0.016666667,0.702134031,20720,0.117896624,0.035714286,1
0.000963617,0.0625,0.256097121,120,0.377964473,0.19245009,1
0.002819928,0.014492754,1.420687469,85224,0.0869819,0.041600015,1
0,0,0,215,0,0,1
0.077311011,0.119047619,1.190497004,370,0.271163072,0.176166066,1
0.047339354,0.031007752,1.407627711,2805,0.204997594,0.121144158,1
0,0,0,1675,0,0,1
0.000285454,0.016393443,0.855624561,77441,0.131812433,0.025281469,1
0,0,0,444,0,0,1
0.000289944,0.005328597,0.319423284,47328,0.013730876,0.00934559,1
0.0125,0.038461538,0.228204911,50,0.196116135,0.15430335,1
0.005537619,0.013618677,0.963080395,10500,0.111455643,0,1
0,0,0,54,0,0,1
0.583688712,0.045378851,17.18529483,1471628,0.209868516,0.099913482,1
0,0,0,111,0,0,1
0,0,0,4403,0,0,1
0,0,0,1564,0,0,1
0.375136935,0.095327103,9.793661015,82600,0.126269068,0.081160784,1
0.017025668,0.009540954,6.149449667,824007,0.139363617,0.046070469,1
0.01124006,0.015873016,0.662580441,9495,0,0.042058687,1
0,0,0,1160,0,0,1
0.219916972,0.098958333,6.983880974,37797,0.231248645,0.201823959,1
0.001073984,0.004278075,0.468447545,49448,0.06172134,0.009194066,1
0.378453946,0.039145907,5.131152243,19215,0.253836541,0.164993752,1
0,0,0,130,0,0,1
0.092617332,0.099125364,5.537778743,16350,0.442642297,0.222539456,1
0.010340952,0.002517306,0.67042829,12680,0.049690399,0.011214033,1
0.024385747,0.059322034,1.110112756,2850,0.141421356,0.026352314,1
0.084554207,0.05800464,4.032038479,36108,0.087910581,0.115587434,1
0,0,0,792,0,0,1
0,0,0,30,0,0,1
0.041959132,0.04109589,2.030598012,5680,0.353553391,0.161222764,1
0,0,0,168,0,0,1
0.001949318,0.000982318,0.160249326,2034,0.079056942,0.022216737,1
0.003186093,0.010600707,0.373655397,7224,0.076447079,0.024761276,1
0.008649773,0.000171345,0.820185762,5369826,0.025500581,0.005061913,1
0.014656079,0.042372881,0.85427142,2912,0.088388348,0.093169499,1
0.008849558,0.0125,0.211533311,234,0.140028008,0.069504805,1
0.000770374,0.007658202,1.782245386,181875,0.11785113,0.042391096,1
0.003496503,0.029411765,0.176803651,66,0.40824829,0.125,1
0.035876629,0.007263923,0.591931539,9408,0.057554122,0.050427291,1
0.031514884,0.018450185,2.222398138,137907,0.087922494,0.037826373,1
0,0,0,644,0,0,1
0.079619168,0.073170732,1.280597354,1612,0.212132034,0.182574186,1
1.31E-06,0.0078125,0.073830359,500,0.121267813,0,1
0,0,0,12,0,0,1
0.003184713,0.002123142,0.173931405,6412,0,0.012598816,1
0.078772606,0.05,3.33227699,34496,0.083496572,0.097667552,1
0.000498619,0.011037528,0.484297759,29640,0.026490647,0.029042293,1
0.000752564,0.011764706,0.339440394,14705,0.030082842,0.024811189,1
0.007506164,0.002388535,0.461055217,56964,0.012888482,0.009606507,1
0.005573268,0.012110092,3.387123257,255552,0.227744251,0.065463821,1
0.03674304,0.018518519,0.987948357,3156,0.204124145,0.091470217,1
0,0,0,1304,0,0,1
2.59E-05,0.000165207,0.094668449,30245,0.025197632,0.005761512,1
0.002932551,0.003921569,0.171471219,1743,0.072739297,0.024196696,1
0.0021652,0.018181818,0.414755312,6768,0.105409255,0.048882372,1
0,0,0,270,0,0,1
0.011237521,0.017921147,0.765055245,4788,0.078393406,0,1
0,0,0,584,0,0,1
0.01010101,0.014492754,0.21762218,549,0.074535599,0.043768811,1
0.022893777,0.01540832,1.614102282,13398,0.024507154,0.060030023,1
0.25802139,0.05,1.391541608,468,0.365148372,0.141421356,1
3.16E-05,0.0078125,0.096490404,1610,0,0.025717225,1
0,0,0,5314,0,0,1
0.464889038,0.128798842,16.00967147,142100,0.343584854,0.238150354,1
0.001744007,0.003683241,0.280816473,1626,0.053376051,0,1
0,0,0,56,0,0,1
0.008544202,0.056179775,0.746693243,1368,0.172928616,0.127256953,1
0.022634217,0.027149321,1.05253532,12852,0.145478593,0.036049205,1
0.02526055,0.058479532,1.608281336,4408,0.154211585,0,1
0.00449761,0.016326531,0.583749251,3728,0.082760589,0.04152274,1
0.000732889,0.01369863,0.355561481,12321,0.0474579,0.02752757,1
1.094597969,0.008368603,16.12750297,4293912,0.174298565,0.04822127,1
33.80956173,0.089059787,782.9454206,570919296,0.338219997,0.062297104,1
0.000123055,0.004008016,0.18477388,1988,0.185695338,0.045037735,1
0,0,0,28,0,0,1
0.038461538,0.026666667,0.506169739,490,0.209656967,0.09035079,1
0.115787606,0.007225761,50.60362855,69732660,0.445083416,0.053293016,1
0.069095718,0.005830418,5.196286061,394152,0.101545086,0.046217459,1
7.07E-05,0.0029615,0.277482405,40908,0.062994079,0.01485549,1
0.003222222,0.001539646,0.299447401,3894,0.115470054,0.032325409,1
0,0,0,302,0,0,1
0.003225324,0.017512077,2.897252833,421974,0.161819924,0.04017084,1
0.032631971,0.036082474,2.246668009,39776,0.083221035,0,1
7.93E-05,0.000579039,0.105908791,6896,0.037688918,0,1
0.003041203,0.006214149,1.454930739,122700,0.102823573,0.0372678,1
0.002292394,0.005219207,0.5601318,50792,0.104347984,0.022247065,1
0.004950495,0.02173913,0.188385375,420,0.166666667,0.048795004,1
0.002883549,0.034782609,0.540728615,570,0.192897129,0,1
0.000775194,0.023255814,0.139618054,259,0.086710997,0,1
0.017832451,0.024663677,1.586552052,42510,0.058268563,0.022505319,1
0.445292631,0.050105857,11.57564366,363440,0.146932526,0.083755835,1
0,0,0,532,0,0,1
0,0,0,17,0,0,1
0.035714286,0.047619048,0.300101629,85,0.447213595,0.108465229,1
0.000267824,0.011441648,0.485427037,35616,0.107754492,0.021226806,1
0.066192141,0.033057851,0.965133825,1150,0.19245009,0.094072087,1
0.00095086,0.00877193,0.230449591,4576,0.047088161,0.016854997,1
0.055587287,0.118644068,1.429769405,833,0.271857473,0.190260598,1
0.007138937,0.010660426,4.633424323,244672,0.44309313,0.066872356,1
0,0,0,305,0,0,1
0.621652606,0.352380952,8.884703606,5040,0.512730119,0.492067831,1
1.31E-06,0.001980198,0.073830359,15609,0.016256402,0.008004099,1
0.008657482,0.004140787,0.587283596,102000,0,0.009741338,1
0,0,0,3038,0,0,1
0.362051836,0.00060756,7.600893167,23539518,0.054497913,0.045991788,1
0,0,0,16,0,0,1
0.007568576,0.025735294,0.923501655,17820,0.093138063,0.013074409,1
0.006760391,0.005517827,2.948599387,211185,0.183620465,0.056765041,1
0,0,0,729,0,0,1
0.008963576,0.015981735,1.778819078,197769,0.041649723,0.029990082,1
0.000136521,0.001646362,0.474624281,51425,0.098686346,0.022059635,1
0.716855978,0.071488178,38.35997653,3343451,0.363281769,0.183349016,1
0.125136877,0.000428299,2.094551083,5022909,0.031909251,0.012290309,1
0.008455461,0.002336449,0.648061085,50580,0.008223562,0.014514959,1
0.005947382,0.007407407,0.725622325,109039,0,0.015350718,1
0,0,0,44,0,0,1
0,0,0,108,0,0,1
0.013676157,0.026548673,0.544683489,3264,0.074535599,0.054554473,1
0,0,0,4,0,0,1
0,0,0,4347,0,0,1
0.004651163,0.008333333,0.186197617,2400,0,0.021199958,1
0.006646266,0.031578947,0.453232136,637,0.341881729,0.120873445,1
0.019668173,0.033268102,2.295600354,19071,0.31538785,0.074177935,1
0.02582247,0.00551655,1.771536463,220896,0.011663708,0.023416186,1
0.189953481,0.079875519,12.07291777,228690,0.130031239,0.090900813,1
0,0,0,1508,0,0,1
0.01369863,0.004237288,0.233075272,5670,0.020632815,0,1
0.147200372,0.050196078,9.375232834,396928,0.240810487,0.112240743,1
0.001560527,0.011848341,0.523473322,4170,0.187646656,0.062622429,1
0.037691074,0.148148148,2.490998422,3268,0.346697486,0.181089818,1
0,0,0,9614,0,0,1
0.000825804,0.011382114,0.692719056,12040,0.168784988,0.009365858,1
0.002240504,0.007042254,0.290407759,6049,0.030743773,0.013994571,1
0.037272678,0.020775623,2.305234839,27222,0.213980246,0.079018961,1
0.007480944,0.018137255,4.09187587,216370,0.174356914,0.079746195,1
0.085038238,0.157894737,2.6925193,2829,0.292825804,0,1
0.000315457,0.004464286,0.124046595,884,0.078086881,0,1
0.001520521,0.05,0.276667683,432,0.105409255,0,1
0.049770254,0.025179856,1.350085348,5786,0.094959457,0.17782169,1
0.000271106,0.008837525,1.180514949,300564,0.136363636,0.02373148,1
0,0,0,1251,0,0,1
0.072208918,0.108695652,2.676884634,3782,0.476603124,0.229539043,1
0,0,0,1988,0,0,1
0.010724554,0.002148228,0.382527189,18260,0.02773501,0.015240999,1
0.012553797,0.064814815,1.095510181,2800,0.208978502,0.046249729,1
0.002301152,0.028571429,2.117065165,154215,0.12407893,0.056211044,1
0.104774453,0.011049724,1.249834726,3794,0.09435642,0.053376051,1
1.78E-05,0.002808989,0.171975057,104040,0.023669053,0.003112502,1
0.006866575,0.037333333,1.724058362,18648,0.150071056,0.066685193,1
0.002974675,0.012275732,1.377772343,260071,0.096418053,0.019736039,1
0.024749469,0.017391304,0.455123303,342,0.16495722,0.111111111,1
0.255653294,0.07204611,8.644177032,58295,0.228533023,0.162042454,1
0.007936508,0.010752688,0.206770411,273,0.160128154,0.061199006,1
0,0,0,337,0,0,1
0.004752496,0.02247191,1.415531854,48608,0.106505846,0.032948565,1
0.398036717,0.127041742,31.31557099,782136,0.406110121,0.246980595,1
0.062367,0.025559105,2.539859994,96480,0.086568564,0.040348502,1
0.124726799,0.022169438,4.397293549,265738,0.121037296,0.042802312,1
0.017290458,0.029411765,1.91943007,25850,0.168549966,0.064950129,1
0,0,0,1130,0,0,1
0,0,0,6996,0,0,1
0.005649718,0.003690037,0.193193793,807,0,0.035668819,1
0.000367707,0.014218009,0.286743527,4393,0.097693441,0.03227066,1
0,0,0,279,0,0,1
0.105131889,0.043137255,3.747741986,55380,0.156167172,0.090805083,1
0.003581901,0.020634921,2.703727783,390040,0.094397516,0.038870793,1
0.227783585,0.298507463,4.340250491,1836,0.454369467,0.356064173,1
0.002915452,0.015625,0.171299447,456,0.091287093,0,1
0.001112763,0.039215686,1.388633097,29854,0.115157034,0.061583195,1
0.002531646,0.001582278,0.167255244,3762,0.072168784,0.016356122,1
0.001030282,0.005479452,0.262735071,25116,0,0.012665841,1
0.003773585,0.011764706,0.179220147,1408,0,0.026860765,1
0.003622793,0.014686248,1.270475245,76279,0.081992006,0.039859259,1
0.171179304,0.092105263,3.93682327,15498,0.1990863,0.120495047,1
0.009090909,0.008547009,0.212744214,232,0.119522861,0.067419986,1
0.606343114,0.116402116,12.45496819,49322,0.306970307,0.032686023,1
0.001996008,0.014285714,0.160859476,754,0.05913124,0,1
0,0,0,75,0,0,1
0.000117316,0.000919118,0.110489412,6498,0.028444006,0.012592821,1
3.55E-05,0.000629723,0.097599617,28278,0,0.00595428,1
0,0,0,152,0,0,1
0.018064829,0.02419556,11.04429722,978408,0.543623849,0.090093709,1
0,0,0,38,0,0,1
0.032421238,0.041509434,3.135310035,75776,0.097991187,0.062730462,1
0,0,0,157,0,0,1
0,0,0,2832,0,0,1
0,0,0,10370,0,0,1
0.055452566,0.079518072,4.84496223,42255,0.040996003,0.030752494,1
4.71E-05,0.003717472,0.269071092,17336,0.073854895,0.023323891,1
0,0,0,46,0,0,1
0.029656326,0.040723982,2.594446581,50196,0.083603974,0,1
0.009316018,0.008035467,3.218739707,305472,0.128916793,0.049066098,1
0.000398724,0.000539374,0.12775894,18450,0,0.007768763,1
0.004401547,0.007233273,0.557923747,9180,0,0.048259367,1
0,0,0,481,0,0,1
0.001284852,0.017647059,0.66607761,25573,0.058970373,0.031803296,1
0.000253965,0.020050125,0.726338584,36010,0.11534996,0.0378572,1
0.002836511,0.006696429,0.378637381,7794,0.06681531,0.035399616,1
9.83E-05,0.006396588,0.531348508,26535,0.047422311,0,1
0.000716846,0.002777778,0.138109153,1074,0.102062073,0.030949223,1
0.005771029,0.010752688,0.341371276,6987,0.185695338,0.026261287,1
0.022183247,0.01171875,0.543608252,3430,0.092747779,0.042933879,1
0.022933438,0.043859649,0.909909376,678,0.335578028,0.193746065,1
0.16463972,0.026926648,5.157342616,89584,0.139439895,0.078322074,1
0.00393327,0.006622517,0.320495893,22375,0.02981424,0.01356127,1
0.001467408,0.02,0.355799513,5510,0.021586645,0.043768811,1
0.001851852,0.016393443,0.158942861,432,0.125,0,1
0,0,0,3651,0,0,1
0.344444444,0.068965517,1.132470848,130,0.353553391,0.223606798,1
0,0,0,90,0,0,1
0.004608295,0.2,0.185877152,8,0.707106781,0,1
0.067686967,0.025735294,3.114863017,90752,0.12367607,0.076292295,1
0,0,0,25947,0,0,1
0.017257642,0.019230769,0.336967953,309,0.222222222,0.116051771,1
0.196369055,0.001848176,4.755719098,525600,0.077447276,0.085192004,1
0.000602932,0.002717391,0.345158002,13140,0.01233722,0.022844093,1
0,0,0,198,0,0,1
0.006978765,0.037037037,0.618788669,1536,0.150755672,0.09375,1
0,0,0,5811,0,0,1
0.058001322,0.136363636,1.731294194,854,0.201007563,0.28968273,1
0,0,0,280,0,0,1
0,0,0,15,0,0,1
0.001636661,0.005524862,0.155882289,6432,0,0.012468867,1
0.377269568,0.038123167,3.195062618,29885,0.118911005,0.047836487,1
0.010309778,0.011716058,2.062700998,455812,0.055187265,0.010655782,1
0.000268601,0.002659574,0.121620692,11970,0.039840954,0.009262834,1
0.001829039,0.005617978,0.470612669,17275,0.090453403,0.030701182,1
1.195448812,0.026570048,8.489864728,225356,0.154996852,0.045631907,1
0.438336042,0.102857143,4.059862398,8122,0.383016173,0.112262552,1
0.014549269,0.023255814,0.641927786,5244,0.114707867,0.029135827,1
0,0,0,44,0,0,1
0,0,0,19360,0,0,1
0.01008949,0.001291589,5.412446976,3017352,0.177193296,0.027654826,1
0.025238309,0.01744186,1.44465817,11066,0.227589631,0.086418696,1
0,0,0,21299,0,0,1
0,0,0,1155,0,0,1
2.69E-06,0.00617284,0.077968063,6642,0,0.01227017,1
0.019990037,0.009307135,1.378367779,25623,0.145064713,0.044151079,1
0.005062464,0.019494585,3.04877118,120211,0.230332167,0.072242267,1
0.046845869,0.057065217,3.202993379,15480,0.251312345,0.159332292,1
0.106798951,0.046801872,4.962917583,65688,0.087917396,0.094611874,1
0,0,0,190,0,0,1
0.323761913,0.328125,4.924434312,1650,0.633446066,0.596583045,1
0.652468556,0.158536585,11.02995759,36091,0.575641934,0.306186218,1
0.007352941,0.012048193,0.203555923,1440,0.077151675,0.027277236,1
0.514371179,0.052973978,10.32708385,146616,0.231473109,0.091204518,1
0,0,0,1284,0,0,1
7.641049874,0.014222507,198.0624318,159510604,0.31688864,0.087506093,1
0.008900345,0.004622496,0.482039277,23332,0.041278324,0.020565319,1
0.030486607,0.067567568,1.46931663,2272,0.288675135,0.134014067,1
0.007925218,0.012820513,1.349998701,22069,0.264249099,0.060783067,1
0.012175437,0.018939394,0.797918824,10608,0,0.040547946,1
0.007458155,0.009370817,0.916817918,52129,0.070337995,0.030795795,1
0.052609539,0.029487179,3.583945839,96940,0.110169105,0.052792689,1
0.005670189,0.005524862,0.8819729,250533,0.025931113,0.012016402,1
0.011345735,0.009668508,0.965163247,12834,0.123560413,0.054272535,1
0.008404673,0.016260163,0.283073749,1254,0.090909091,0.057495957,1
0.000345784,0.001424501,0.213046004,71709,0.012158111,0.00754014,1
0,0,0,233,0,0,1
0,0,0,366,0,0,1
0.001166094,0.019354839,0.35082532,1480,0.153896753,0.084515425,1
0.012461727,0.033707865,0.927145376,6063,0.105360489,0,1
0.000207411,0.00253936,0.489763166,50648,0.099562883,0.022268678,1
0.024445869,0.076175041,5.950340928,107199,0.221224453,0.115784361,1
0,0,0,30,0,0,1
0.010737613,6.85E-05,0.864662927,9364212,0.013136307,0.007132559,1
0.004739272,0.025806452,0.583222911,4250,0.089087081,0.079026078,1
0.05828134,0.009760859,2.891589434,83148,0.145540401,0.112502906,1
0.000629671,0.001671811,1.262291148,263670,0.187756222,0.025325209,1
0,0,0,62,0,0,1
0.006286197,0.007920792,0.593659743,32908,0.018486847,0.011528574,1
9.25E-05,0.006472492,0.196117552,18174,0.03827795,0.014835587,1
0,0,0,41,0,0,1
0.004820476,0.012711864,0.453744303,2508,0.079029505,0.028116078,1
0.102421417,0.03712297,2.870594809,39032,0.035466345,0.056312341,1
0.010560957,0.014186047,6.939340773,308808,0.518711194,0.104493819,1
0.002027238,0.021052632,0.275964489,1020,0.070014004,0.06495698,1
0,0,0,65,0,0,1
0.629478245,0.03093195,24.50163087,6506240,0.150001115,0.05115585,1
0.09222018,0.044280443,3.765171361,61864,0.178941366,0.081965519,1
0.200125311,0.076335878,4.19801097,9065,0.208837026,0.195751553,1
0.005052949,0.035087719,0.32363881,318,0.226455407,0.116642369,1
0,0,0,301,0,0,1
0.368597476,0.051282051,5.472542202,18491,0.20835137,0.187047514,1
0,0,0,956,0,0,1
0.078338102,0.027446301,6.715293352,172805,0.126344001,0.025070611,1
0.035301422,0.03030303,3.334867475,33165,0.295204962,0.10149103,1
0.100503525,0.001557632,0.565979508,16549,0.043852901,0.026444294,1
0.005331504,0.021447721,0.975496231,19260,0.082916025,0.052209738,1
3.837922794,0.009589522,48.82425484,40620294,0.16403267,0.054131398,1
0.007072361,0.045655376,3.348725887,121800,0.170185872,0.053996831,1
0.00524417,0.005852843,0.951954022,13112,0.143940321,0.04512753,1
0,0,0,102,0,0,1
0.118212738,0.001808021,2.037911359,187984,0.020965697,0,1
0.068374174,0.013084112,1.133202378,43512,0.021437323,0.025286087,1
0,0,0,8565,0,0,1
0.040171928,0.015748031,0.859197163,1265,0.097641683,0.075164603,1
2.579096052,0.161490683,11.06173734,7686,0.229415734,0.199557032,1
0.000569801,0.010752688,0.133864792,1185,0.044946657,0,1
0.000288646,0.01119403,0.312931223,14200,0.055603247,0.025627924,1
0.500718277,0.003237165,17.64540234,7165704,0.163481418,0.127853236,1
0.008064516,0.014084507,0.207456761,335,0.076696499,0.061429512,1
0.003095975,0.005494505,0.173080681,8216,0,0.01114003,1
0,0,0,33,0,0,1
0,0,0,924,0,0,1
2.690674098,0.023371105,11.89219028,204474,0.087118062,0.046068586,1
0.020574232,0.000487456,3.85941865,5103753,0.083647333,0,1
0,0,0,18,0,0,1
0,0,0,195,0,0,1
0.054366812,0.047619048,0.517844116,195,0.182574186,0.075592895,1
0,0,0,292,0,0,1
0,0,0,153,0,0,1
0.006172655,0.015810277,0.603762958,7770,0.077498426,0.035049982,1
0.00280803,0.014925373,0.499008132,5727,0.186500962,0.052856256,1
0.003099562,0.010007148,2.804074458,391280,0.150654406,0.038886403,1
1.31E-06,0.001636661,0.073830359,1220,0.067419986,0.028867513,1
0.000492368,0.010638298,0.131297632,276,0.25819889,0,1
0.000540131,0.003795066,0.210348369,69688,0.018864567,0.007685433,1
0.008772555,0.007614213,0.503309411,1572,0.175561721,0.052199575,1
0,0,0,174,0,0,1
8.06E-05,0.011952191,0.276433932,3133,0.068164216,0,1
0,0,0,15189,0,0,1
0.008112807,0.002314815,0.855575611,225720,0.006513587,0.008782919,1
0,0,0,39,0,0,1
0.008403361,0.034482759,0.365478998,224,0.242535625,0,1
0.36995479,0.097902098,3.655324829,3300,0.39718698,0.255685945,1
0.002082636,0.024242424,3.090547992,403615,0.143129383,0.045773563,1
0.001479109,0.015418502,2.126432073,321752,0.137376565,0.037021897,1
0.000165289,0.00058072,0.11483939,85272,0.010090206,0.00349535,1
0,0,0,4554,0,0,1
0,0,0,2691,0,0,1
0.005527875,0.009615385,0.299493287,5096,0.04454354,0.028171808,1
0.018518519,0.004424779,0.250690398,450,0.068358593,0,1
0.000283016,0.005012531,0.217903791,2370,0.056343617,0.029086486,1
0.455560302,0.24137931,12.35807454,23843,0.479616807,0.363350733,1
0.005494505,0.016949153,0.19215963,324,0.056613852,0,1
0.020236842,0.049075391,8.03116424,189286,0.29740813,0.156472824,1
0.044555365,0.088235294,2.509562987,4266,0.476289672,0.19047619,1
0.004627104,0.005343082,2.107934212,668646,0.078841653,0.023297859,1
0.017678661,0.021621622,1.272708455,3321,0.45732956,0.140350877,1
0,0,0,302,0,0,1
0,0,0,774,0,0,1
0.009799795,0.003460208,0.641749319,8071,0.044237396,0.044562886,1
0.038801467,0.040880503,2.091190662,27348,0.073529574,0.063726593,1
1.66E-05,0.000881057,0.09086604,24508,0.037113481,0.006431167,1
0.006305241,0.030937216,6.684671152,963333,0.236433122,0.066323147,1
0,0,0,344,0,0,1
0.005908384,0.020057307,2.265789971,119507,0.144631666,0.060876215,1
0.00271104,0.005555556,0.368164373,43610,0.067048523,0,1
0.016386412,0.015625,1.708557328,34451,0.16283093,0.059755258,1
0.026393044,0.156,5.042809272,20280,0.313339781,0.199864084,1
0.004048477,0.006912442,0.733770381,11193,0.201801838,0.057078179,1
0.204999255,0.019950125,1.781818447,40014,0.059234888,0.008333333,1
0.15543324,0.08249497,5.688967567,70840,0.190764363,0.062588968,1
0.716418635,0.006714748,5.88123326,243207,0.109072514,0.081030194,1
0,0,0,505,0,0,1
0.000277085,0.005291005,0.122082443,8856,0.016108094,0,1
0.095132681,0.005566802,2.093253071,199386,0.023603031,0.00921368,1
0.004275766,0.015037594,0.748184648,20126,0.02717883,0.026490647,1
0.014632669,0.011320755,0.548436452,4267,0.057977104,0.01677654,1
0.007286964,0.01877551,2.623079563,78012,0.186066707,0.069450457,1
0.000117316,0.004347826,0.110489412,2628,0.041239305,0.019641855,1
0.443374326,0.128027682,28.5969507,663384,0.327406267,0.186914876,1
0.030380347,0.057692308,0.646031843,516,0.204124145,0.150755672,1
0.022222222,0.006289308,0.262697311,316,0.107832773,0.057166195,1
0.143675833,0.111940299,14.97561732,271312,0.223190641,0.198107698,1
0.014738281,0.030555556,1.563553904,34780,0.155962573,0.033932983,1
0.026315789,0.038461538,0.274907578,110,0.141421356,0.108465229,1
0.000529355,0.018681319,1.584678067,161240,0.124784297,0.040019014,1
0.000815018,0.001491054,0.331815982,24036,0.091287093,0.01297826,1
0.008196721,0.006756757,0.208158955,294,0.116247639,0.058722022,1
0.060708417,0.093567251,2.769024628,4320,0.321028942,0.158797689,1
0.006666667,0.00203666,0.199575491,980,0.076249285,0.033222775,1
0,0,0,4515,0,0,1
0.510823403,0.026918671,8.152623933,791940,0.192300254,0.122899825,1
0,0,0,368,0,0,1
0.463420355,0.120401338,6.848281635,27946,0.322831999,0.15713484,1
0.010815265,0.014981273,0.529208128,13390,0.073151696,0.009270791,1
0.063325857,0.235294118,0.91806866,80,0.461880215,0.25819889,1
0.010812392,0.009868421,1.29131877,13590,0.088337241,0.032149521,1
0.985111548,0.144208038,14.12540106,57475,0.302524589,0.13751033,1
0.114031918,0.054495913,3.589134247,33902,0.053376051,0.016944286,1
0.791073908,0.357142857,4.715752714,782,0.678400525,0.43643578,1
0.291149765,0.023216308,6.69213093,297192,0.177243691,0.029084948,1
1.31E-06,0.001440922,0.073830359,4134,0.034020691,0.016049896,1
0,0,0,2725,0,0,1
0,0,0,189,0,0,1
0.013615536,0.019486271,4.948823041,562672,0.11874645,0.05494409,1
0.007665363,0.011099899,1.486519787,14805,0.238343265,0.083507489,1
0,0,0,336,0,0,1
0.006622517,0.007936508,0.199311187,372,0.067573738,0,1
0.003474349,0.002272727,0.518183504,136323,0.013159034,0.00600625,1
0.054330225,0.063636364,2.309131125,11840,0.10611909,0.112776775,1
0.214919254,0.077586207,7.015117986,71896,0.234434834,0.091287093,1
0.084941895,0.009339975,2.535691916,99648,0.089625816,0.051745489,1
0.003428422,0.039215686,1.04733466,13396,0.11446224,0.075297661,1
0,0,0,42,0,0,1
0.004530325,0.015789474,0.457358529,7150,0,0.015713484,1
0.017629429,0.018787879,4.001978341,498048,0.022772407,0.024130232,1
0.005996184,0.017605634,0.610264828,1974,0.163027829,0.074124932,1
0.011274045,0.029787234,1.008540453,13857,0.084895272,0.01067521,1
0,0,0,1924,0,0,1
0.000954045,0.003861004,0.260349257,2064,0.052704628,0.045643546,1
0.00621118,0.166666667,0.196795989,12,0.5,0,1
0.43298898,0.038732394,2.977502234,8646,0.163027829,0.098437404,1
0.005289832,0.007931262,1.420297271,52150,0.167725574,0.039759229,1
0.00384129,0.013377926,0.570386371,15296,0,0,1
0,0,0,518,0,0,1
0.013938336,0.043165468,0.977982198,3364,0.116059586,0.10380685,1
0,0,0,6050,0,0,1
0,0,0,37,0,0,1
0,0,0,693,0,0,1
0.171856126,0.166666667,2.422634112,649,0.731272424,0.392534336,1
0.074102603,0.068965517,2.951609966,4560,0.33656253,0.311399578,1
0.257532968,0.233333333,3.448622858,885,0.814091578,0.470604852,1
0.051720187,0.050458716,1.966886798,6790,0.325300024,0.13560626,1
0,0,0,27528,0,0,1
0.131254903,0.100456621,7.018598672,56712,0.251178943,0.143302876,1
