RA,JC,AA,PA,Label
0.03583082980756622,0.01831339536257569,14.382467461622216,1877524,1
0.12415493699197472,0.06086956521739131,5.284187516115667,92064,1
0.013876305392074765,0.014124293785310734,0.7349214295626266,4830,1
0,0.0,0,9745,1
0.020509116927159204,0.03064516129032258,6.75599034245241,341882,1
0,0.0,0,441,1
0.007933268681288939,0.008086253369272238,1.7960675312141783,817581,1
0,0.0,0,59,1
0.013480506656554054,0.01675977653631285,0.5455064070872063,885,1
0.0013001224060889128,0.0030115146147032773,1.714253139169174,352737,1
0.03465630855083654,0.03908794788273615,1.7914631751617056,10188,1
1.0153268643054516,0.22784810126582278,17.098111061136294,58734,1
0.15381058193485325,0.05649717514124294,3.7056298609337492,25365,1
0.3434054550483544,0.004391150143556831,8.830968115417528,980313,1
1.3840246174515787,0.4107142857142857,7.854969568794904,1470,1
0.000749915603442486,0.009375,1.20515468806005,222835,1
0.016633892080280162,0.014669926650366748,0.9703328788658045,42000,1
0.008404448061481804,0.02268760907504363,1.6396052729891695,20824,1
0.0015844297211762008,0.0024875621890547263,3.0976713759769057,1190679,1
0.015022474485039301,0.0044585987261146496,1.0513438703175615,46410,1
0.03514446685849167,0.01875,3.320160400062818,277648,1
6.082123991346615,0.1361299052774019,100.99440957543547,3624345,1
0.3822191653411429,0.22950819672131148,6.134340030811126,5141,1
0.0004995004995004995,0.07692307692307693,0.13154602693881906,24,1
0.00684931506849315,0.00041152263374485596,0.20065789214663352,4858,1
0.13896225700323606,0.006274509803921568,1.6761184912167912,86052,1
0,0.0,0,45,1
0.0008350208069389719,0.008928571428571428,0.3116058371734104,19610,1
0.021711671149078786,0.009628610729023384,1.1770868951879807,32928,1
0,0.0,0,3102,1
0.0004995004995004995,0.0045045045045045045,0.13154602693881906,9240,1
0.014595431485703646,0.013636363636363636,2.1361050152213985,269800,1
0,0.0,0,16,1
0.35990456190616105,0.021739130434782608,2.2603865551728752,33900,1
0,0.0,0,405,1
0.0002523683315454848,0.014705882352941176,1.3495302142912455,102564,1
0.034101486740763444,0.0010937927262783702,2.5293343384457017,642400,1
0.054248959920178884,0.1,0.7387966469020377,162,1
0.07985342583389235,0.07746478873239436,2.1995118270374077,5580,1
0,0.0,0,12265,1
0.0024782484666951935,0.00784313725490196,0.2982909015611903,5382,1
0.1895996501335767,0.02666666666666667,1.498835679051534,11270,1
0.000643915003219575,0.007462686567164179,0.1360924939096074,396,1
0.06869122913788911,0.10612244897959183,4.111936288704139,15810,1
0.005919208295335562,0.03389830508474576,0.34277593435941217,690,1
0.13651430965838143,0.014914772727272728,6.475059047815237,964597,1
0.02785337741516834,0.06896551724137931,1.5128030110129882,5950,1
0.007171269979919497,0.011494252873563218,0.8342231976446548,46895,1
0.7967702954823113,0.42,10.017461933479314,5016,1
0,0.0,0,262,1
0.03887674300438375,0.018461538461538463,1.7589665211397016,15312,1
0.0697384888997167,0.09649122807017543,5.1005385224161195,25454,1
0,0.0,0,199,1
0,0.0,0,679,1
0.5543602922831273,0.048102489726855206,29.422743267083042,4537008,1
0.004312545841108914,0.003436426116838488,0.32573771669241225,3468,1
0.010503589389799894,0.02750544662309368,10.382384625905889,2129662,1
0.0036247735523564865,0.018518518518518517,0.9111517068780769,10764,1
0.020709120809364306,0.002682163611980331,0.9747175053686841,116070,1
0,0.0,0,408,1
0.2833222167893504,0.04124236252545825,21.900764601690838,3262344,1
1.1112165368866311,0.19744058500914077,20.193162556379203,106750,1
0.0758569545559631,0.02848575712143928,3.317778796857401,20305,1
0.22225637704718418,0.1072463768115942,6.782308884996776,36381,1
0.00039983102289746866,0.0017628911414720142,0.759835406677325,76993,1
0.4289585362598098,0.02962962962962963,12.296342494017917,990437,1
0,0.0,0,592,1
0.28385738232538676,0.07536764705882353,7.835773255085201,60116,1
0.011023949604801807,0.03571428571428571,0.3840493544375432,165,1
0.6220976472784726,0.022786458333333332,7.65535017390751,309540,1
0.005025125628140704,0.001644736842105263,0.18891789404024137,1818,1
3.888385723382557,0.05127180716473565,78.12607815917796,11598784,1
0,0.0,0,10,1
1.720225374301146e-05,0.00026917900403768504,0.17146937522219136,44556,1
0.4200518371367976,0.11670020120724346,10.644620123582513,76664,1
0.07986815386690502,0.16666666666666666,3.052908076108579,2610,1
0.002502365844955708,0.007692307692307693,0.29909531965934355,2761,1
0.004442477160645781,0.007352941176470588,0.9782220500834032,234255,1
0.01858330393104432,0.03927492447129909,1.6802654062816729,24543,1
0,0.0,0,505,1
0.0006355143050388589,0.0021945866861741038,0.5665423211986687,94675,1
0,0.0,0,1524,1
9.119927040583675e-05,0.005988023952095809,0.10749840434296441,3692,1
0.20005659596382472,0.03763440860215054,4.828591688958927,58996,1
0.03240785460592189,0.03372243839169909,3.647044316349996,41496,1
0,0.0,0,804,1
0,0.0,0,5025,1
0.009023364480360741,0.010752688172043012,0.6025617160621173,21655,1
1.5710178624730964e-05,0.0043859649122807015,0.09040609003438033,1554,1
1.1324087957834132,0.03893575600259572,13.334171348025743,357244,1
0.031482486553942424,0.06206896551724138,2.695980578710874,11395,1
0.1886220194463769,0.0008471704506946798,1.3639185765552295,500606,1
0.07527411720413207,0.01086569291058069,8.30781115222535,682896,1
0.005520266075664206,0.0425531914893617,0.28679686813262273,180,1
0.004546396413640057,0.007594936708860759,0.4124019572559132,38701,1
0.02029948876418971,0.008571428571428572,1.602344001930482,149155,1
0,0.0,0,4784,1
1.2084711168137647,0.0005820323199123528,11.438537843994315,13915044,1
0,0.0,0,5598,1
0.003801793412743725,0.0023828435266084196,0.4379689226127884,66385,1
0.002833032580059922,0.008665511265164644,2.8546737188674673,172100,1
0,0.0,0,1720,1
0.009419621548878137,0.02963322807869808,12.354721281231862,1023374,1
0.018287382016890216,0.013986013986013986,0.40276990557582565,3774,1
0.010658884978812878,0.030470914127423823,1.531310107225086,7700,1
0.6790028658629905,0.13872491145218419,38.04960462002582,810890,1
0.44358109905309073,0.1111111111111111,1.7505156254173877,375,1
0.044022661151339994,0.007281553398058253,1.6207066883083532,64314,1
0.00691718336990706,0.021981242672919107,7.411969402848685,1358880,1
0,0.0,0,40964,1
0.026273105672712554,0.013030888030888031,3.6370841870089667,401718,1
0,0.0,0,223,1
0,0.0,0,154,1
0.10399972247040495,0.0364741641337386,2.3339098735450037,26314,1
0.016546274735681408,0.04504504504504504,0.8153007736595628,2464,1
0.004682198513707617,0.037383177570093455,0.5783939412116118,728,1
0,0.0,0,1443,1
0,0.0,0,34,1
0.011800557943283552,0.0018114574684881877,5.315670394984031,12332529,1
0.04205491308484624,0.045081967213114756,1.8723327445320352,9614,1
0.003424657534246575,0.008130081300813009,0.17615701417250582,480,1
0.0033094688221709007,0.02040816326530612,0.30948945300634223,979,1
0.0019574563576226296,0.0007905803195962994,4.515144335765986,2972350,1
0.2592557067620335,0.011315417256011316,1.847541941461292,76504,1
0,0.0,0,56,1
0.00475098502057481,0.008950770760815515,1.8776150206024915,176358,1
0,0.0,0,5478,1
0.0081628030793006,0.0410958904109589,0.506323794359214,1003,1
0,0.0,0,1461,1
0.013743990356202622,0.034857691077710265,11.33403424972997,2501643,1
0.0007803335998649383,0.019138755980861243,0.41507008207681806,11186,1
0.006454906697752716,0.012944983818770227,1.989990344233594,147864,1
0.005460737834420736,0.015698587127158554,1.2179060331188751,64452,1
0.00889766579350196,0.03125,0.6406440022689558,2756,1
0.006657193008152644,0.0037629350893697085,0.6135315500523759,256566,1
0.004249691120011277,0.022727272727272728,0.3234819393650568,1296,1
0.2631114823118879,0.0492676431424767,6.90726808584566,53475,1
6.367317831036854e-06,0.005917159763313609,0.08358176452866961,336,1
0.05705300988319856,0.1,0.5428927604737536,57,1
0,0.0,0,5,1
0.00043889849726773937,0.0034762456546929316,0.3252564889044728,33040,1
0.0029411764705882353,0.015151515151515152,0.17155761360662464,1050,1
0.013343740555412478,0.008372093023255815,1.252041357892099,21280,1
0.14358974358974358,5.380828109446044e-06,0.7591406183201351,7805091,1
0.0003323252234652923,0.013084112149532711,0.661299861612681,21457,1
0.1715137856213674,0.024691358024691357,1.3794597252315532,12194,1
1.3112054304884109e-06,0.006993006993006993,0.07383035914027619,4700,1
0.023358074357669005,0.028479312197743148,16.945295285344308,4230632,1
0.0009784735812133072,0.006578947368421052,0.1443102070578866,5762,1
0.0016385271260970786,0.05343511450381679,0.7979800480197203,4757,1
4.12847824291966e-05,0.01098901098901099,0.09905877727655886,1027,1
0.022427690725784915,0.020041465100207326,12.554237170272287,3547775,1
0.06356829402652003,0.00046757749241612117,5.820754919087763,18465876,1
0.001571517586850364,0.004996156802459646,1.315851809159239,311250,1
0,0.0,0,28,1
0.03696717175760819,0.03207698476343224,5.4517540446541775,413492,1
0.010327523323814062,0.02631578947368421,0.49619039068613674,1700,1
0.1138833438342307,0.02621895124195032,8.512420702900815,720888,1
0,0.0,0,943,1
0.001358695652173913,0.00211864406779661,0.15148691713728024,33880,1
0.062289550855448794,0.08167770419426049,5.25205695418309,50025,1
0,0.0,0,1729,1
0.0053475935828877,0.005649717514124294,0.19116406736002547,696,1
0.022843990785156407,0.031818181818181815,1.1944195568820155,3180,1
0.2287068672616182,0.0017366000187740542,6.007355832662799,12526356,1
0.0026361289001626607,0.011764705882352941,0.2984628523437055,2907,1
6.367317831036854e-06,0.004608294930875576,0.08358176452866961,2080,1
0.010101010101010102,0.02127659574468085,0.21762218018550925,407,1
0,0.0,0,1280,1
0,0.0,0,432,1
0.005923422798264682,0.012658227848101266,0.4755017390895172,1631,1
0.15099373450097386,0.009357454772301934,2.8775440255257507,94977,1
0.00046927681927284685,0.0035087719298245615,0.8476993796553899,76320,1
0,0.0,0,115,1
0.009450367172261588,0.05,0.740656546344591,1700,1
0.05470562869840586,0.007734450531743474,3.338660828234705,369492,1
0.0008793109103988319,0.012578616352201259,0.4361565251271063,4312,1
0,0.0,0,1448,1
0,0.0,0,1302,1
0.32609572376956636,0.08527131782945736,2.7734745375289256,4851,1
0.0007452675927326579,0.0010314595152140279,0.3744082152492709,73397,1
0,0.0,0,50,1
0.001350304337234147,0.000786644524080063,0.9687143996860696,160104,1
0.00020811184524687312,0.002197802197802198,0.29389301850294725,20295,1
0,0.0,0,6,1
0.09850975796073591,0.0231990231990232,5.916428506107543,98515,1
0,0.0,0,353,1
0.012918741385557611,0.047244094488188976,0.8598937096611867,2070,1
0,0.0,0,20739,1
0.0058823529411764705,0.010752688172043012,0.19471169132843705,1053,1
0.0010193907607972234,0.011904761904761904,0.22951200615340142,1449,1
0.000798352055254311,0.007782101167315175,0.25316309685653166,1764,1
0.014890831756980031,0.06607929515418502,1.8441917255594689,14640,1
0.05443807999946387,0.15753424657534246,3.634955482144046,4488,1
0.005990752350809494,0.026169265033407572,4.88654481563699,399592,1
0.0941362232185526,0.019161676646706587,2.763680113222402,161310,1
0.008260408778522044,0.010238907849829351,0.8639654289380125,62016,1
0.027638958939474233,0.08598726114649681,3.71698175014684,25038,1
0.17168213713236274,0.06046511627906977,6.330729346623671,61268,1
0.0004003371959886257,0.005765199161425576,1.000567206382534,100710,1
0,0.0,0,21,1
0,0.0,0,1764,1
0,0.0,0,11,1
0.006711409395973154,0.007194244604316547,0.1998422722505727,276,1
0,0.0,0,57,1
0.5835003516175767,0.15593705293276108,19.382086799275285,163047,1
0.04927569237735534,0.03018867924528302,3.588824910182749,52430,1
0.014483885682074715,0.1,0.6533505135582185,363,1
0,0.0,0,916,1
0.002032469997854042,0.006134969325153374,0.2901914278091501,5287,1
0,0.0,0,3900,1
0.0009765625,0.0018450184501845018,0.14426950408889633,3222,1
0.00734039920623663,0.00468384074941452,0.6181402203668805,165816,1
0.06312016060297838,0.012953367875647668,1.7743441431548042,64077,1
0.007321723107527848,0.0031446540880503146,0.4913494700366732,42770,1
0.5272284657225438,0.11244979919678715,6.68937205039915,9282,1
0.3412559185951535,0.12195121951219512,27.82086989956508,804608,1
6.008117962577165e-05,0.011695906432748537,0.18857393465783473,1476,1
0.0038973681174422864,0.02349869451697128,2.06056578806904,21168,1
0.12642964380460076,0.08347529812606473,7.926342654508845,93728,1
0.0701675903453929,0.047619047619047616,4.3457749694861185,28673,1
0.0005040322580645161,0.023809523809523808,0.1317025001205233,330,1
0.0038609234524841114,0.023809523809523808,0.29842453922913814,405,1
0.022907452985070097,0.020396600566572238,4.673256824312345,121170,1
1.9886423646227847,0.0725,9.540803608638507,46010,1
0.0006594070825839118,0.0004838969837088015,1.7022479606438177,2933823,1
0.0527834128240952,0.08695652173913043,2.5688369020945445,6156,1
0.03207642918532963,0.008403361344537815,1.3997934519338262,34151,1
0.00684931506849315,0.03225806451612903,0.20065789214663352,207,1
0.002421307506053269,0.016666666666666666,0.16601788005403986,174,1
0.006706740994776481,0.011530398322851153,1.3875297762823586,74800,1
0,0.0,0,536,1
0.0009997190840621963,0.004784688995215311,0.23952598643156692,15876,1
0.053967524121535514,0.16964285714285715,2.9294453897371633,3948,1
0,0.0,0,49,1
0.2044329616732498,0.0008680158983964549,11.04095707351422,28548735,1
0.024140665457248675,0.038135593220338986,1.407119644067335,12844,1
0,0.0,0,12705,1
0,0.0,0,366,1
0.0021894950128703134,0.0273972602739726,0.23710410509206487,536,1
0.005337962884043735,0.0037654653039268424,0.9549580503462333,303480,1
0.0064275666629018515,0.00641025641025641,0.34829691949279296,933,1
0.0007204610951008645,0.0036900369003690036,0.13820517366984708,1335,1
0,0.0,0,1999,1
0,0.0,0,9180,1
0,0.0,0,174,1
0.0006243159203783904,0.00130718954248366,0.3257810379554587,138632,1
0.37589116747212914,0.10465116279069768,25.808897615820978,611556,1
0.01777478991309789,0.031746031746031744,1.924882104824946,34986,1
0,0.0,0,59,1
0.15897083105197418,0.12653061224489795,5.627450751303713,13715,1
0.02221669832545798,0.0069173688844170545,11.932030057045912,3224832,1
0.05284378976778623,0.07582938388625593,2.678006334109255,8592,1
0.002331002331002331,0.0078125,0.16497683863384652,3104,1
0,0.0,0,684,1
0.00043196544276457883,0.004048582995951417,0.12907947672749162,3712,1
0.0007587253414264037,0.002702702702702703,0.13920072335145114,1104,1
0.014536530229825484,0.015408320493066256,1.3549392712966548,73414,1
0.00200877304241402,0.001444043321299639,0.2867448782145874,4152,1
0.1621604078853095,0.028794992175273867,12.76480778893198,2087220,1
0.09079977464326305,0.02023429179978701,2.707849133801247,183645,1
0,0.0,0,12,1
0.00010297846569650232,0.006514657980456026,0.19447557367276075,11438,1
0,0.0,0,1828,1
0,0.0,0,517,1
1.6262542485892245e-05,2.8863360849737343e-05,0.09068940734870236,1038510,1
0,0.0,0,408,1
0.09665256788278788,0.051908396946564885,5.245632663626034,89950,1
0.011667577812802966,0.018518518518518517,0.5133744608506707,5474,1
0.004093110112261959,0.0029239766081871343,0.3204739443174665,22785,1
0,0.0,0,244,1
0.00028674888639291016,0.007009345794392523,0.31836153111219734,27534,1
0.05263157894736842,0.006944444444444444,0.3396232718951086,3276,1
0,0.0,0,274,1
1.8944952789870046e-05,0.016216216216216217,0.24565363758433953,8611,1
0,0.0,0,7864,1
0.0029850746268656717,0.007751937984496124,0.17199476250597664,4029,1
0,0.0,0,918,1
0.0005359056806002144,0.0008547008547008547,0.13277475205093742,5830,1
0.003833096118091026,0.021621621621621623,0.5535493821895212,7740,1
0,0.0,0,882,1
0.0008880994671403197,0.017857142857142856,0.14231984865506164,630,1
0,0.0,0,6854,1
0.07288599913268676,0.00878293601003764,2.170574405390931,565191,1
0.008474805506607746,0.022770398481973434,1.6124860389312317,41478,1
0.0009222214379632842,0.0006843319805840694,3.9206546282577057,3015840,1
0.006422031230146221,0.04736842105263158,1.1579440564641081,8778,1
0.007634188745337053,0.01006036217303823,0.7101108548623484,9640,1
0.021230683782079224,0.05357142857142857,2.1651670503757567,9984,1
0.057880476418267844,0.061224489795918366,1.7416001321394243,2240,1
0.0008256540632823233,0.005055880787653007,1.8145977270244051,353376,1
0.006097560975609756,0.006134969325153374,0.19608356692326917,640,1
0.2799374336389398,0.017964071856287425,3.366343929025117,218484,1
0.02539549064212343,0.030176899063475548,3.819786772689017,215096,1
1.621060822202049e-05,0.0043859649122807015,0.09066310787339056,1338,1
2.946108884371506e-05,0.005865102639296188,0.1796565715707304,6156,1
0.003317772023867047,0.02905982905982906,1.7688133526189036,72376,1
0.1417596452283153,0.10606060606060606,1.7229534666540303,576,1
0.2544973891558492,0.11160714285714286,9.107481194147102,50976,1
0,0.0,0,10,1
0,0.0,0,2662,1
0,0.0,0,26445,1
0,0.0,0,1223,1
0.016719327990269504,0.055248618784530384,1.4764248607523331,3268,1
0.37811923208484055,0.01610824742268041,18.758730189557077,2880384,1
0.009457722944529928,0.018894331700489854,2.9143366067289977,527583,1
0.02247553531520215,0.010810810810810811,0.968290297390444,67968,1
0.037445339071983164,0.08029197080291971,1.8431368414260827,1876,1
0.027847489537566925,0.013020833333333334,0.9175545577814184,3048,1
0.0881214796930671,0.08421052631578947,6.022538100103357,51544,1
0,0.0,0,6,1
0,0.0,0,7205,1
0.00022742779167614282,0.0017825311942959,0.11920829807933535,10317,1
0,0.0,0,470,1
0.17211877828971028,0.07400194741966894,11.67028300257561,299322,1
0,0.0,0,12321,1
0.0024816465881089362,0.0050335570469798654,0.38426138496401485,36570,1
0.0005405058539268368,0.0008018603159329645,0.9528598228943022,249220,1
0.013723029047225182,0.0023837902264600714,0.9533597993254066,37620,1
0,0.0,0,312,1
0.0022004598481458197,0.001886894172192571,3.441298561403093,1166823,1
0.009392164266620083,0.027247956403269755,1.2996805877109348,6120,1
4.657632838332595e-05,0.00034042553191489364,0.18685848960665988,64526,1
0,0.0,0,3249,1
0.03700977831061101,0.05089820359281437,2.6410155724200175,26108,1
0,0.0,0,184,1
0.0035096017000415054,0.004893964110929853,0.4282517325974281,5463,1
0.0981236066732599,0.09252669039145907,4.480915471004062,17400,1
0.11113492356551988,0.018352730528200537,6.190772582970127,741114,1
0.01675905211425892,0.01935483870967742,1.0019923372364623,7803,1
0,0.0,0,4,1
0.04802944956708304,0.03740157480314961,2.954572104195224,15376,1
0.03541775798847564,0.06,0.6756600439080899,322,1
0,0.0,0,1955,1
0,0.0,0,23,1
0,0.0,0,57,1
1.3112054304884109e-06,0.0006743088334457181,0.07383035914027619,4443,1
0.6538076871739574,0.11433447098976109,21.249153345202835,418128,1
0.2,0.0058823529411764705,0.6213349345596119,668,1
0.0125,0.0035971223021582736,0.2282049114186687,828,1
0.17076164119522413,0.07913669064748201,4.082470265552907,17600,1
0,0.0,0,78592,1
0,0.0,0,41334,1
0.2197482223901493,0.2708333333333333,3.0803213498272837,858,1
0.21564975160142957,0.022999369880277253,10.312805801604425,2539342,1
0.003493011059043302,0.005385996409335727,0.7289509893975701,143031,1
0.04246241169600107,0.02849002849002849,1.7163281928355258,21024,1
0.0031746031746031746,0.012987012987012988,0.1738352668944562,1377,1
0.003572255347845407,0.0026041666666666665,0.6383104664867331,402954,1
0.32740950444444117,0.02926829268292683,3.0154833558768064,24357,1
0.007630673152933522,0.03488372093023256,0.4461393538496248,420,1
2.6243887189738435e-05,0.010101010101010102,0.16817593539134096,2079,1
0.029620782482737636,0.0033803937164446213,4.4372935928529635,910091,1
0.017163148550009864,0.04081632653061224,0.41049227539533417,270,1
9.806613580198486e-06,0.00035971223021582735,0.08671181688417282,57960,1
0.3879091344136776,0.008979268453717153,11.616553468201142,1050140,1
0.00034722222222222224,0.0013404825737265416,0.12554067901805485,34202,1
0,0.0,0,6440,1
0,0.0,0,30,1
0,0.0,0,177,1
0,0.0,0,3598,1
0.07684696018766847,0.11494252873563218,1.9877261666327386,1422,1
0.0035357197064016044,0.011892450879007239,2.4665422224718903,346720,1
0,0.0,0,1340,1
0.0032456911442575115,0.008583690987124463,0.2608487492501128,2464,1
0.03464230689042275,0.054409005628517824,4.012403361640439,70312,1
0.0186145358645437,0.043478260869565216,1.015758923816469,5175,1
0.15040339506593414,0.051593323216995446,5.790443553190124,88556,1
0.0036900369003690036,0.008928571428571428,0.1785038896841838,1122,1
0,0.0,0,1800,1
0.0003463141516643841,0.004618937644341801,1.1150256501418547,234081,1
0,0.0,0,20,1
0.05203498418015721,0.017152658662092625,1.8015467434000358,51622,1
0.6248766116799207,0.03773010801764795,37.10663559606721,5473668,1
0,0.0,0,60,1
0.0026041666666666665,2.7832669988031953e-05,0.1680490789293225,3225600,1
0.01020408163265306,0.00819672131147541,0.2181040551873126,242,1
0.00813512156377413,0.0045045045045045045,1.0874444827063772,57783,1
6.314947717590559e-05,0.00018241517694272163,0.2763001043627898,115094,1
0.0016691700830084723,0.0010444318725793115,2.38031121650296,803880,1
0,0.0,0,4420,1
0,0.0,0,137,1
0,0.0,0,96,1
0.07357046162337934,0.021013597033374538,2.645194107708762,108069,1
0.0003474412932357175,0.001098659635245001,0.5117410098898026,652384,1
0.03224518971450286,0.052083333333333336,2.9454478428489472,12580,1
0.033232400631223916,0.1694915254237288,1.6751231203703714,1170,1
0.002308129817343206,0.012958963282937365,0.7138847931032046,24540,1
0.031001421944172294,0.04884318766066838,2.8131480752485274,35216,1
0.00032270503212499836,0.004259850905218318,0.400903604978146,111756,1
0.020408201909445572,0.05714285714285714,0.7334313686023433,408,1
0,0.0,0,1788,1
0.0006534664115064985,0.006042296072507553,0.22671179368885003,3230,1
0.008026677774504129,0.030303030303030304,2.324740059345051,27600,1
0.009260385005065857,0.006153846153846154,0.37086389745981596,16832,1
0.012636051306661358,0.007352941176470588,0.8095729510400247,8076,1
0.0010579103411921223,0.0029850746268656717,0.26504925333243934,4655,1
0,0.0,0,2960,1
0,0.0,0,396,1
0.0018185974619120745,0.004886717014660151,1.1047305010617372,563445,1
0.0017543859649122807,0.0037593984962406013,0.15758860784601006,530,1
0,0.0,0,6399,1
0,0.0,0,524,1
0.007922246818426541,0.011834319526627219,1.104207735894553,23328,1
0,0.0,0,5959,1
0.014577210975928139,0.009419152276295133,4.255286441234314,242816,1
0.0008123476848090983,0.002386634844868735,0.14053663948591427,7236,1
0,0.0,0,21245,1
0.5974072924427923,0.13157894736842105,5.920898850650733,11136,1
0,0.0,0,32,1
0.05538260619906637,0.13333333333333333,1.1529850308543623,630,1
0.0008732956879079002,0.013157894736842105,0.32816182554859485,6030,1
0.006488037788123719,0.013793103448275862,1.0650017284168256,24435,1
0.7138486312399355,0.004634994206257242,2.3180292050977798,80666,1
0.006363110484136426,0.018666666666666668,0.8650167358417936,8257,1
0,0.0,0,648,1
0.20198334155843703,0.02406417112299465,7.392467079163188,230394,1
0.0015073056168787204,0.18181818181818182,0.27064647978169876,42,1
0,0.0,0,22,1
0.010448791164099315,0.035046728971962614,1.9434471846800454,33060,1
6.224092091082077,0.17073170731707318,38.0602438760316,216000,1
0.47422115033582907,0.06486486486486487,3.395412122604838,7252,1
0.03537622736467176,0.037037037037037035,1.22426938104162,6468,1
0.00038654812524159255,0.0006075334143377885,0.12725472818974373,24480,1
0.005513978709083735,0.0013179571663920922,0.5995419806955427,291060,1
0,0.0,0,520,1
0,0.0,0,3075,1
0.0004675081813931744,0.0015220700152207,0.1304105085225496,1312,1
0.1020831353380827,0.08050089445438283,6.850504267215705,88603,1
0.08706954217816638,0.03646477132262052,8.216679370762693,403326,1
0,0.0,0,77,1
0,0.0,0,102,1
0.06324797748937389,0.05761316872427984,4.089993958884867,57585,1
0,0.0,0,1196,1
0.015277638183116705,0.009818360333824251,6.800706767246457,1031828,1
0.0024096385542168677,0.0021691973969631237,0.16588483704660195,4077,1
0.006916686573121105,0.008579599618684462,1.080948899647953,259105,1
0.000984251968503937,0.0070921985815602835,0.14443293447830005,5005,1
5.366414726742055e-05,0.005813953488372093,0.1791396010518408,22704,1
0,0.0,0,799,1
0,0.0,0,163,1
0,0.0,0,128,1
0.0005675368898978433,0.006802721088435374,0.13379349722004685,987,1
0.2826082152029276,0.09108159392789374,8.420238447789234,82500,1
0.01569294762715069,0.022222222222222223,0.40614188606384427,595,1
0.06935204593083535,0.034482758620689655,1.8150883994226295,4301,1
0.12686079024773422,0.024552429667519183,7.514172318630183,301596,1
0.004261322719729682,0.002932551319648094,0.5713848528267512,9527,1
3.1515035603339228,0.039705882352941174,21.932600130179168,311958,1
0,0.0,0,38,1
0.043739691898955796,0.02599388379204893,4.512594669621422,449152,1
0,0.0,0,121,1
0,0.0,0,12285,1
0.0003244646333549643,0.000725689404934688,0.12448131722435903,2754,1
0,0.0,0,502,1
0.1997265122592047,0.013740102468560783,8.84224357241519,1459242,1
0.008200439823592632,0.015957446808510637,0.5059174257076953,1638,1
0.0001206059023654031,0.011194029850746268,0.2952193566249598,9618,1
0,0.0,0,10,1
0.013201414707740517,0.06349206349206349,1.2002195498232378,2725,1
0.001390774703424589,0.0125,0.35955315388599496,8442,1
0.01241270214873975,0.022727272727272728,0.934128685263158,4301,1
0.044006706098150425,0.03018867924528302,4.394606281385666,114075,1
0,0.0,0,203,1
0.009279327177596351,0.02671118530884808,1.8676177943938344,52326,1
0.00011489806504625813,0.005714285714285714,0.19908120143793862,27727,1
0.1287587497693357,0.09937888198757763,3.218197298777549,6902,1
0.009324609139263201,0.008038585209003215,0.7403395862192454,4952,1
0,0.0,0,77080,1
